appid,name,owners_numeric,price,price_log,price_squared,is_free,price_tier,game_age_days,game_age_years,game_age_log,release_year,release_month,release_quarter,release_day_of_week,is_holiday_release,is_weekend_release,required_age,is_mature,is_teen,achievements,has_achievements,achievements_log,achievements_tier,windows,mac,linux,platform_count,is_cross_platform,is_all_platforms,is_windows_only,english,num_categories,cat_single_player,cat_multi_player,cat_online_multi_player,cat_steam_achievements,cat_steam_trading_cards,cat_steam_cloud,cat_full_controller_support,cat_partial_controller_support,cat_steam_leaderboards,cat_co_op,cat_online_co_op,cat_shared_split_screen,cat_vr_support,cat_steam_workshop,cat_in_app_purchases,cat_includes_level_editor,cat_commentary_available,cat_local_multi_player,cat_cross_platform_multiplayer,cat_mmo,num_genres,genre_indie,genre_action,genre_casual,genre_adventure,genre_strategy,genre_simulation,genre_rpg,genre_early_access,genre_free_to_play,genre_sports,genre_racing,genre_massively_multiplayer,genre_violent,genre_gore,genre_nudity,genre_sexual_content,genre_utilities,genre_design_and_illustration,genre_animation_and_modeling,genre_education,genre_video_production,genre_software_training,genre_audio_production,genre_web_publishing,genre_game_development,genre_photo_editing,genre_accounting,num_tags,tag_action,tag_casual,tag_adventure,tag_strategy,tag_simulation,tag_rpg,tag_early_access,tag_free_to_play,tag_puzzle,tag_vr,tag_racing,tag_sports,tag_platformer,tag_point_and_click,tag_fps,tag_anime,tag_visual_novel,tag_horror,tag_hidden_object,tag_multiplayer,tag_gore,tag_massively_multiplayer,tag_open_world,tag_space,tag_shoot_em_up,tag_pixel_graphics,tag_survival,tag_rts,tag_female_protagonist,tag_classic,tag_arcade,tag_sci_fi,tag_turn_based,tag_tower_defense,tag_rpgmaker,tag_singleplayer,tag_difficult,tag_fantasy,tag_roguelike,tag_comedy,tag_sandbox,tag_story_rich,tag_atmospheric,tag_2d,tag_zombies,tag_co_op,tag_great_soundtrack,tag_physics,tag_management,tag_tactical,tag_building,tag_fighting,tag_retro,tag_war,tag_jrpg,tag_hack_and_slash,tag_stealth,tag_mystery,tag_medieval,tag_crafting,developer_game_count,is_prolific_developer,is_new_developer,dev_top_1,dev_top_2,dev_top_3,dev_top_4,dev_top_5,dev_top_6,dev_top_7,dev_top_8,dev_top_9,dev_top_10,dev_top_11,dev_top_12,dev_top_13,dev_top_14,dev_top_15,dev_top_16,dev_top_17,dev_top_18,dev_top_19,dev_top_20,publisher_game_count,is_major_publisher,is_self_published,market_saturation_month,market_saturation_quarter,market_saturation_log,indie_multiplatform,price_x_action,platforms_x_price,f2p_multiplayer,achievements_x_price,holiday_casual
386340,MegaSphere,10000.0,10.99,2.4840729690394228,120.7801,0,3,615,1.6849315068493151,6.423246963533519,2015,8,3,1,0,0,0,0,0,0,0,0.0,0,1,1,1,3,1,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,252,764,5.53338948872752,1,10.99,32.97,0,0.0,0
386360,SMITE®,7500000.0,0.0,0.0,0.0,1,0,601,1.6465753424657534,6.400257445308821,2015,9,3,1,0,0,0,0,0,265,1,5.583496308781699,5,1,0,0,1,0,0,1,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,258,764,5.556828061699537,0,0.0,0.0,1,0.0,0
386390,Dad Beat Dads,10000.0,4.79,1.7561322915849038,22.9441,0,1,560,1.5342465753424657,6.329720905522696,2015,10,4,0,0,0,0,0,0,25,1,3.258096538021482,3,1,1,0,2,1,0,0,1,5,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,251,678,5.529429087511423,0,4.79,9.58,0,4.79,0
386400,Foosball: World Tour,10000.0,5.99,1.944480556245719,35.880100000000006,0,2,507,1.389041095890411,6.230481447578482,2015,12,4,4,1,1,0,0,0,12,1,2.5649493574615367,3,1,0,0,1,0,0,1,1,7,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,214,678,5.3706380281276624,0,0.0,5.99,0,5.99,1
386420,Job the Leprechaun,35000.0,2.09,1.128171090909654,4.368099999999999,0,1,640,1.7534246575342465,6.46302945692067,2015,7,3,4,1,1,0,0,0,3,1,1.3862943611198906,2,1,1,1,3,1,1,0,1,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,254,764,5.541263545158426,1,0.0,6.27,0,2.09,1
386480,Blood Code,75000.0,4.79,1.7561322915849038,22.9441,0,1,490,1.3424657534246576,6.19644412779452,2015,12,4,0,1,0,0,0,0,29,1,3.4011973816621555,3,1,1,1,3,1,1,0,1,5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,214,678,5.3706380281276624,1,0.0,14.370000000000001,0,4.79,1
386490,Wanda - A Beautiful Apocalypse,150000.0,1.69,0.9895411936137477,2.8560999999999996,0,1,332,0.9095890410958904,5.808142489980444,2016,6,2,4,1,1,0,0,0,12,1,2.5649493574615367,3,1,0,0,1,0,0,1,1,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,1,0,321,980,5.7745515455444085,0,0.0,1.69,0,1.69,1
386510,Pyramid Raid,75000.0,1.99,1.095273387402595,3.9601,0,1,503,1.378082191780822,6.222576268071369,2015,12,4,1,1,0,0,0,0,18,1,2.9444389791664403,3,1,1,0,2,1,0,0,1,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,214,678,5.3706380281276624,1,1.99,3.98,0,1.99,1
386520,Champion of the Gods,10000.0,4.79,1.7561322915849038,22.9441,0,1,654,1.7917808219178082,6.484635235635252,2015,7,3,4,1,1,0,0,0,27,1,3.332204510175204,3,1,1,1,3,1,1,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,1,1,254,764,5.541263545158426,1,0.0,14.370000000000001,0,4.79,0
386540,A.I. Invasion,10000.0,6.99,2.0781907597781832,48.8601,0,2,579,1.5863013698630137,6.363028103540465,2015,9,3,2,0,0,0,0,0,25,1,3.258096538021482,3,1,0,0,1,0,0,1,1,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,258,764,5.556828061699537,0,6.99,6.99,0,6.99,0
386560,Psycho Starship Rampage,10000.0,6.99,2.0781907597781832,48.8601,0,2,581,1.5917808219178082,6.366470447731438,2015,9,3,0,0,0,0,0,0,46,1,3.8501476017100584,3,1,1,1,3,1,1,0,1,6,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,258,764,5.556828061699537,1,6.99,20.97,0,6.99,0
386590,Novus Inceptio,35000.0,14.99,2.771963526845863,224.70010000000002,0,3,574,1.5726027397260274,6.354370040797351,2015,10,4,0,0,0,0,0,0,58,1,4.07753744390572,4,1,0,0,1,0,0,1,1,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,251,678,5.529429087511423,0,0.0,14.99,0,14.99,0
386600,Pixel Fodder,35000.0,0.0,0.0,0.0,1,0,651,1.7835616438356163,6.480044561926653,2015,7,3,0,1,0,0,0,0,0,0,0.0,0,1,1,0,2,1,0,0,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,254,764,5.541263545158426,1,0.0,0.0,0,0.0,0
386620,"Cook, Serve, Delicious! 2!!",150000.0,9.99,2.39698576841553,99.8001,0,2,0,0.0,0.0,2017,9,3,2,0,0,0,0,0,45,1,3.828641396489095,3,1,1,1,3,1,1,0,1,7,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,688,1898,6.535241271013659,1,9.99,29.97,0,9.99,0
386630,Nirvana: The First Travel,10000.0,2.79,1.332366019094335,7.7841000000000005,0,1,640,1.7534246575342465,6.46302945692067,2015,7,3,4,1,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,254,764,5.541263545158426,0,2.79,2.79,0,0.0,0
386640,Affected Zone Tactics,75000.0,0.0,0.0,0.0,1,0,531,1.4547945205479451,6.2766434893416445,2015,11,4,1,1,0,0,0,0,19,1,2.995732273553991,3,1,0,0,1,0,0,1,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,213,678,5.365976015021851,0,0.0,0.0,1,0.0,0
386650,Dungeons and Robots,10000.0,6.19,1.9726911717329554,38.316100000000006,0,2,427,1.16986301369863,6.059123195581797,2016,2,1,0,0,0,0,0,0,37,1,3.6375861597263857,3,1,1,1,3,1,1,0,1,9,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,1,0,235,762,5.4638318050256105,1,6.19,18.57,0,6.19,0
386690,Fantastic Contraption,35000.0,15.49,2.8027541365715076,239.9401,0,3,391,1.0712328767123287,5.971261839790462,2016,4,2,1,0,0,0,0,0,12,1,2.5649493574615367,3,1,0,0,1,0,0,1,1,9,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,370,980,5.916202062607435,0,0.0,15.49,0,15.49,0
386700,The Oil Blue: Steam Legacy Edition,35000.0,3.99,1.6074359097634274,15.920100000000001,0,1,634,1.736986301369863,6.453624998892692,2015,8,3,3,0,0,0,0,0,31,1,3.4657359027997265,3,1,0,0,1,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,252,764,5.53338948872752,0,0.0,3.99,0,3.99,0
386710,C:raft,10000.0,5.19,1.8229350866965048,26.936100000000003,0,2,0,0.0,0.0,2017,10,4,0,0,0,0,0,0,0,0,0.0,0,1,1,1,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,705,1981,6.559615237493242,1,0.0,15.57,0,0.0,0
386740,Puzzle Strike,10000.0,10.99,2.4840729690394228,120.7801,0,3,497,1.3616438356164384,6.210600077024653,2015,12,4,0,1,0,0,0,0,0,0,0.0,0,1,1,1,3,1,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,214,678,5.3706380281276624,1,0.0,32.97,0,0.0,0
386750,Cashtronauts,10000.0,1.99,1.095273387402595,3.9601,0,1,243,0.6657534246575343,5.497168225293202,2016,8,3,2,0,0,0,0,0,4,1,1.6094379124341003,2,1,0,0,1,0,0,1,1,8,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,438,1226,6.0844994130751715,0,1.99,1.99,0,1.99,0
386770,Caladrius Blaze,10000.0,18.99,2.995232148512309,360.6200999999999,0,3,110,0.3013698630136986,4.709530201312334,2017,1,1,2,0,0,0,0,0,50,1,3.9318256327243257,3,1,0,0,1,0,0,1,1,8,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,0,364,1271,5.8998973535824915,0,18.99,18.99,0,18.99,0
386840,Sentinel 4: Dark Star,10000.0,4.99,1.7900914121273581,24.900100000000002,0,1,627,1.7178082191780821,6.4425401664681985,2015,8,3,3,0,0,0,0,0,54,1,4.007333185232471,4,1,0,0,1,0,0,1,1,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,252,764,5.53338948872752,0,0.0,4.99,0,4.99,0
386870,Playing History 2 - Slave Trade,10000.0,3.99,1.6074359097634274,15.920100000000001,0,1,613,1.6794520547945206,6.419994928147142,2015,8,3,3,0,0,0,0,0,8,1,2.1972245773362196,2,1,1,0,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,252,764,5.53338948872752,1,0.0,7.98,0,3.99,0
386880,Rake,150000.0,3.99,1.6074359097634274,15.920100000000001,0,1,658,1.8027397260273972,6.490723534502507,2015,7,3,0,1,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,254,764,5.541263545158426,0,3.99,3.99,0,0.0,0
386900,The Cat Machine,10000.0,6.99,2.0781907597781832,48.8601,0,2,628,1.7205479452054795,6.444131256700441,2015,8,3,2,0,0,0,0,0,5,1,1.791759469228055,2,1,1,1,3,1,1,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,252,764,5.53338948872752,1,0.0,20.97,0,6.99,0
386930,Dragonflight,10000.0,7.19,2.102913897864978,51.69610000000001,0,2,0,0.0,0.0,2017,7,3,3,1,0,0,0,0,4,1,1.6094379124341003,2,1,1,0,2,1,0,0,1,6,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,556,1898,6.322565239927284,1,7.19,14.38,0,7.19,0
386940,Ultimate Chicken Horse,750000.0,10.99,2.4840729690394228,120.7801,0,3,423,1.158904109589041,6.049733455231958,2016,3,1,4,0,1,0,0,0,31,1,3.4657359027997265,3,1,1,1,3,1,1,0,1,12,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,321,762,5.7745515455444085,1,10.99,32.97,0,10.99,0
386960,Order of Ataxia: Initial Effects,10000.0,6.99,2.0781907597781832,48.8601,0,2,0,0.0,0.0,2017,8,3,3,0,0,0,0,0,0,0,0.0,0,1,1,1,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,1,0,654,1898,6.484635235635252,1,0.0,20.97,0,0.0,0
